Timestamp,Latitude,Longitude,Timestamp,Date,Time,Hour,Weekday,StayPoint,StayptId,StayMeanLat,StayMeanLon,State,StateId,StateMeanLat,StateMeanLon
47:00.0,39.98122433,116.3290055,47:00.0,11/16/2008,7:47:00,7,6Sunday,1,177,39.98100803,116.3291795,-2,-1,-1,-1
48:00.0,39.9809055,116.329223,48:00.0,11/16/2008,7:48:00,7,6Sunday,1,177,39.98100803,116.3291795,-2,-1,-1,-1
49:00.0,39.98083517,116.3292724,49:00.0,11/16/2008,7:49:00,7,6Sunday,1,177,39.98100803,116.3291795,-2,-1,-1,-1
50:00.0,39.98096513,116.3292229,50:00.0,11/16/2008,7:50:00,7,6Sunday,1,177,39.98100803,116.3291795,-2,-1,-1,-1
51:00.0,39.98100433,116.3292115,51:00.0,11/16/2008,7:51:00,7,6Sunday,1,177,39.98100803,116.3291795,-2,-1,-1,-1
52:00.0,39.9809325,116.3292457,52:00.0,11/16/2008,7:52:00,7,6Sunday,1,177,39.98100803,116.3291795,-2,-1,-1,-1
53:00.0,39.98092023,116.3292478,53:00.0,11/16/2008,7:53:00,7,6Sunday,1,177,39.98100803,116.3291795,-2,-1,-1,-1
06:30.0,39.98092023,116.3292478,06:30.0,11/16/2008,8:06:30,8,6Sunday,1,177,39.98100803,116.3291795,-2,-1,-1,-1
06:30.0,39.98118033,116.3292615,06:30.0,11/16/2008,8:06:30,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
20:00.0,39.98118033,116.3292615,20:00.0,11/16/2008,8:20:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
21:00.0,39.9810488,116.3292853,21:00.0,11/16/2008,8:21:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
22:00.0,39.98096137,116.3293012,22:00.0,11/16/2008,8:22:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
23:00.0,39.98100867,116.3292938,23:00.0,11/16/2008,8:23:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
24:00.0,39.98106343,116.3292677,24:00.0,11/16/2008,8:24:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
25:00.0,39.9809566,116.3292744,25:00.0,11/16/2008,8:25:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
26:00.0,39.98094063,116.3292779,26:00.0,11/16/2008,8:26:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
27:00.0,39.98094867,116.329289,27:00.0,11/16/2008,8:27:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
28:00.0,39.9808337,116.3293224,28:00.0,11/16/2008,8:28:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
29:00.0,39.98077353,116.3293104,29:00.0,11/16/2008,8:29:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
30:00.0,39.98080827,116.3292736,30:00.0,11/16/2008,8:30:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
31:00.0,39.98081883,116.3292763,31:00.0,11/16/2008,8:31:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
32:00.0,39.9808201,116.329277,32:00.0,11/16/2008,8:32:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
33:00.0,39.980822,116.3292765,33:00.0,11/16/2008,8:33:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
34:00.0,39.98082463,116.3292738,34:00.0,11/16/2008,8:34:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
35:00.0,39.9807866,116.3293022,35:00.0,11/16/2008,8:35:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
36:00.0,39.9808096,116.3293134,36:00.0,11/16/2008,8:36:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
37:00.0,39.9808496,116.3292992,37:00.0,11/16/2008,8:37:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
38:00.0,39.98085397,116.3293051,38:00.0,11/16/2008,8:38:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
39:00.0,39.98088117,116.3292772,39:00.0,11/16/2008,8:39:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
40:00.0,39.98086197,116.3292785,40:00.0,11/16/2008,8:40:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
41:00.0,39.98083317,116.3292995,41:00.0,11/16/2008,8:41:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
42:00.0,39.98083543,116.3293007,42:00.0,11/16/2008,8:42:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
43:00.0,39.98084533,116.3293193,43:00.0,11/16/2008,8:43:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
44:00.0,39.98089173,116.3292689,44:00.0,11/16/2008,8:44:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
45:00.0,39.98094187,116.3292719,45:00.0,11/16/2008,8:45:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
46:00.0,39.98095827,116.3292855,46:00.0,11/16/2008,8:46:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
47:00.0,39.98093471,116.3292866,47:00.0,11/16/2008,8:47:00,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
57:30.0,39.98093471,116.3292866,57:30.0,11/16/2008,8:57:30,8,6Sunday,1,178,39.98089618,116.3292882,-2,-1,-1,-1
57:30.0,39.98120189,116.3294024,57:30.0,11/16/2008,8:57:30,8,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
08:00.0,39.98120189,116.3294024,08:00.0,11/16/2008,9:08:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
09:00.0,39.98115033,116.3293721,09:00.0,11/16/2008,9:09:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
10:00.0,39.98109237,116.3293059,10:00.0,11/16/2008,9:10:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
11:00.0,39.98092413,116.3293068,11:00.0,11/16/2008,9:11:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
12:00.0,39.9809188,116.3293058,12:00.0,11/16/2008,9:12:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
13:00.0,39.98075017,116.3293209,13:00.0,11/16/2008,9:13:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
14:00.0,39.9807856,116.3293166,14:00.0,11/16/2008,9:14:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
15:00.0,39.98111283,116.3293282,15:00.0,11/16/2008,9:15:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
16:00.0,39.98122243,116.3293036,16:00.0,11/16/2008,9:16:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
17:00.0,39.9813049,116.3293088,17:00.0,11/16/2008,9:17:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
18:00.0,39.98122893,116.3292785,18:00.0,11/16/2008,9:18:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
19:00.0,39.98088433,116.3293247,19:00.0,11/16/2008,9:19:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
20:00.0,39.9808933,116.3293255,20:00.0,11/16/2008,9:20:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
21:00.0,39.98099397,116.3292965,21:00.0,11/16/2008,9:21:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
22:00.0,39.9808548,116.3293187,22:00.0,11/16/2008,9:22:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
23:00.0,39.98089597,116.3293344,23:00.0,11/16/2008,9:23:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
24:00.0,39.98092007,116.3293878,24:00.0,11/16/2008,9:24:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
25:00.0,39.98083897,116.3293224,25:00.0,11/16/2008,9:25:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
26:00.0,39.9807951,116.3292919,26:00.0,11/16/2008,9:26:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
27:00.0,39.98081853,116.3293071,27:00.0,11/16/2008,9:27:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
28:00.0,39.98084327,116.3293066,28:00.0,11/16/2008,9:28:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
29:00.0,39.98108693,116.3292864,29:00.0,11/16/2008,9:29:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
30:00.0,39.98110271,116.3292619,30:00.0,11/16/2008,9:30:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
39:00.0,39.98084567,116.3292748,39:00.0,11/16/2008,9:39:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
40:00.0,39.98090617,116.3292997,40:00.0,11/16/2008,9:40:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
41:00.0,39.9810656,116.3293205,41:00.0,11/16/2008,9:41:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
42:00.0,39.98107643,116.3293351,42:00.0,11/16/2008,9:42:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
43:00.0,39.98113897,116.3292905,43:00.0,11/16/2008,9:43:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
44:00.0,39.98113677,116.3292637,44:00.0,11/16/2008,9:44:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
45:00.0,39.98100387,116.3292729,45:00.0,11/16/2008,9:45:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
46:00.0,39.98107867,116.3292621,46:00.0,11/16/2008,9:46:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
47:00.0,39.98102523,116.329258,47:00.0,11/16/2008,9:47:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
48:00.0,39.98097068,116.3292692,48:00.0,11/16/2008,9:48:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
50:00.0,39.98073535,116.3293178,50:00.0,11/16/2008,9:50:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
51:00.0,39.98085917,116.3292775,51:00.0,11/16/2008,9:51:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
52:00.0,39.98091622,116.3292517,52:00.0,11/16/2008,9:52:00,9,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
47:00.0,39.98091622,116.3292517,47:00.0,11/16/2008,10:47:00,10,6Sunday,1,179,39.98098275,116.3293057,-2,-1,-1,-1
47:00.0,39.98128806,116.3295481,47:00.0,11/16/2008,10:47:00,10,6Sunday,1,180,39.98111066,116.3293249,-2,-1,-1,-1
42:00.0,39.98128806,116.3295481,42:00.0,11/16/2008,11:42:00,11,6Sunday,1,180,39.98111066,116.3293249,-2,-1,-1,-1
51:00.0,39.98128806,116.3295481,51:00.0,11/16/2008,11:51:00,11,6Sunday,1,180,39.98111066,116.3293249,-2,-1,-1,-1
51:00.0,39.9810955,116.3293056,51:00.0,11/16/2008,11:51:00,11,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
00:00.0,39.9810955,116.3293056,00:00.0,11/16/2008,12:00:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
01:00.0,39.98115143,116.3293807,01:00.0,11/16/2008,12:01:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
02:00.0,39.98105027,116.3292728,02:00.0,11/16/2008,12:02:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
03:00.0,39.9810304,116.329252,03:00.0,11/16/2008,12:03:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
04:00.0,39.98102507,116.3292587,04:00.0,11/16/2008,12:04:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
05:00.0,39.98101997,116.3292653,05:00.0,11/16/2008,12:05:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
06:00.0,39.9810291,116.3292703,06:00.0,11/16/2008,12:06:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
07:00.0,39.98100727,116.3292963,07:00.0,11/16/2008,12:07:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
08:00.0,39.98097393,116.3293672,08:00.0,11/16/2008,12:08:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
09:00.0,39.98097983,116.329329,09:00.0,11/16/2008,12:09:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
10:00.0,39.98090067,116.3293039,10:00.0,11/16/2008,12:10:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
11:00.0,39.980914,116.3292968,11:00.0,11/16/2008,12:11:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
12:00.0,39.9810422,116.3293102,12:00.0,11/16/2008,12:12:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
13:00.0,39.98098603,116.3293448,13:00.0,11/16/2008,12:13:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
14:00.0,39.98105077,116.3293505,14:00.0,11/16/2008,12:14:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
15:00.0,39.9809988,116.3292049,15:00.0,11/16/2008,12:15:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
16:00.0,39.9811277,116.3292483,16:00.0,11/16/2008,12:16:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
17:00.0,39.98104517,116.3293709,17:00.0,11/16/2008,12:17:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
18:00.0,39.98103063,116.3293048,18:00.0,11/16/2008,12:18:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
19:00.0,39.9809844,116.3292737,19:00.0,11/16/2008,12:19:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
20:00.0,39.98100087,116.3292739,20:00.0,11/16/2008,12:20:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
21:00.0,39.9809939,116.3293027,21:00.0,11/16/2008,12:21:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
22:00.0,39.98095687,116.3293116,22:00.0,11/16/2008,12:22:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
23:00.0,39.98099477,116.3292897,23:00.0,11/16/2008,12:23:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
24:00.0,39.9809985,116.3292782,24:00.0,11/16/2008,12:24:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
25:00.0,39.98100577,116.3292772,25:00.0,11/16/2008,12:25:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
26:00.0,39.9810233,116.3292859,26:00.0,11/16/2008,12:26:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
27:00.0,39.98106077,116.3293121,27:00.0,11/16/2008,12:27:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
28:00.0,39.98110653,116.3292531,28:00.0,11/16/2008,12:28:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
29:00.0,39.9810501,116.3293049,29:00.0,11/16/2008,12:29:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
30:00.0,39.9810175,116.3293453,30:00.0,11/16/2008,12:30:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
31:00.0,39.98100633,116.3293016,31:00.0,11/16/2008,12:31:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
32:00.0,39.98105647,116.3293394,32:00.0,11/16/2008,12:32:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
33:00.0,39.9810381,116.3293546,33:00.0,11/16/2008,12:33:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
34:00.0,39.98105093,116.3293788,34:00.0,11/16/2008,12:34:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
35:00.0,39.9810447,116.3293825,35:00.0,11/16/2008,12:35:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
36:00.0,39.9810349,116.3293795,36:00.0,11/16/2008,12:36:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
37:00.0,39.9810022,116.3294178,37:00.0,11/16/2008,12:37:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
38:00.0,39.98094777,116.3294841,38:00.0,11/16/2008,12:38:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
39:00.0,39.98094787,116.3294663,39:00.0,11/16/2008,12:39:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
40:00.0,39.9809511,116.3294394,40:00.0,11/16/2008,12:40:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
41:00.0,39.98104113,116.3292888,41:00.0,11/16/2008,12:41:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
42:00.0,39.98103653,116.3292165,42:00.0,11/16/2008,12:42:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
43:00.0,39.98097257,116.3291584,43:00.0,11/16/2008,12:43:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
44:00.0,39.9809735,116.3291288,44:00.0,11/16/2008,12:44:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
45:00.0,39.98086703,116.3292167,45:00.0,11/16/2008,12:45:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
46:00.0,39.98086403,116.3292573,46:00.0,11/16/2008,12:46:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
47:00.0,39.98088163,116.3292912,47:00.0,11/16/2008,12:47:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
48:00.0,39.98085967,116.3292911,48:00.0,11/16/2008,12:48:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
49:00.0,39.98099877,116.3292713,49:00.0,11/16/2008,12:49:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
50:00.0,39.98094587,116.3292527,50:00.0,11/16/2008,12:50:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
51:00.0,39.98102693,116.3292412,51:00.0,11/16/2008,12:51:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
52:00.0,39.98103873,116.3292136,52:00.0,11/16/2008,12:52:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
53:00.0,39.98092783,116.3292392,53:00.0,11/16/2008,12:53:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
54:00.0,39.9808667,116.3292517,54:00.0,11/16/2008,12:54:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
55:00.0,39.98102867,116.3292552,55:00.0,11/16/2008,12:55:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
56:00.0,39.98096817,116.3292447,56:00.0,11/16/2008,12:56:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
57:00.0,39.98081107,116.3292407,57:00.0,11/16/2008,12:57:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
58:00.0,39.9808331,116.3292491,58:00.0,11/16/2008,12:58:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
59:00.0,39.98089103,116.3292485,59:00.0,11/16/2008,12:59:00,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
59:30.0,39.98089103,116.3292485,59:30.0,11/16/2008,12:59:30,12,6Sunday,1,181,39.98099276,116.3292957,-2,-1,-1,-1
59:30.0,39.9808819,116.3292493,59:30.0,11/16/2008,12:59:30,12,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
00:00.0,39.9808819,116.3292493,00:00.0,11/16/2008,13:00:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
01:00.0,39.9808728,116.3292501,01:00.0,11/16/2008,13:01:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
02:00.0,39.980866,116.3292511,02:00.0,11/16/2008,13:02:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
03:00.0,39.9808648,116.3292513,03:00.0,11/16/2008,13:03:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
04:00.0,39.9808569,116.3292525,04:00.0,11/16/2008,13:04:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
05:00.0,39.9808493,116.3292526,05:00.0,11/16/2008,13:05:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
06:00.0,39.98085207,116.3292513,06:00.0,11/16/2008,13:06:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
07:00.0,39.98079267,116.3292809,07:00.0,11/16/2008,13:07:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
08:00.0,39.98078497,116.3293095,08:00.0,11/16/2008,13:08:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
09:00.0,39.98078367,116.3293013,09:00.0,11/16/2008,13:09:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
10:00.0,39.9807798,116.3293005,10:00.0,11/16/2008,13:10:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
11:00.0,39.98073963,116.3292721,11:00.0,11/16/2008,13:11:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
12:00.0,39.98083837,116.3292719,12:00.0,11/16/2008,13:12:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
13:00.0,39.98079817,116.3292663,13:00.0,11/16/2008,13:13:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
14:00.0,39.9807343,116.3292525,14:00.0,11/16/2008,13:14:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
15:00.0,39.9808056,116.3292496,15:00.0,11/16/2008,13:15:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
16:00.0,39.98083517,116.3293071,16:00.0,11/16/2008,13:16:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
17:00.0,39.98084,116.3292538,17:00.0,11/16/2008,13:17:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
18:00.0,39.98079987,116.3292397,18:00.0,11/16/2008,13:18:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
19:00.0,39.9807391,116.3292421,19:00.0,11/16/2008,13:19:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
20:00.0,39.9807318,116.3292306,20:00.0,11/16/2008,13:20:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
21:00.0,39.9807861,116.3292006,21:00.0,11/16/2008,13:21:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
22:00.0,39.98082053,116.3292151,22:00.0,11/16/2008,13:22:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
23:00.0,39.98079267,116.3291711,23:00.0,11/16/2008,13:23:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
24:00.0,39.98082547,116.3291625,24:00.0,11/16/2008,13:24:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
25:00.0,39.98079797,116.3291897,25:00.0,11/16/2008,13:25:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
26:00.0,39.98081957,116.3292033,26:00.0,11/16/2008,13:26:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
27:00.0,39.98084183,116.3292355,27:00.0,11/16/2008,13:27:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
28:00.0,39.98087947,116.3292738,28:00.0,11/16/2008,13:28:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
29:00.0,39.98087057,116.3292904,29:00.0,11/16/2008,13:29:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
30:00.0,39.98091867,116.329246,30:00.0,11/16/2008,13:30:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
31:00.0,39.98081937,116.3292973,31:00.0,11/16/2008,13:31:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
32:00.0,39.98081281,116.329329,32:00.0,11/16/2008,13:32:00,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
49:30.0,39.98081281,116.329329,49:30.0,11/16/2008,13:49:30,13,6Sunday,1,182,39.98081915,116.329253,-2,-1,-1,-1
49:30.0,39.98106848,116.3292219,49:30.0,11/16/2008,13:49:30,13,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
07:00.0,39.98106848,116.3292219,07:00.0,11/16/2008,14:07:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
08:00.0,39.98099997,116.3292551,08:00.0,11/16/2008,14:08:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
09:00.0,39.9809431,116.3292211,09:00.0,11/16/2008,14:09:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
10:00.0,39.9809696,116.3291757,10:00.0,11/16/2008,14:10:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
11:00.0,39.98098003,116.3292244,11:00.0,11/16/2008,14:11:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
12:00.0,39.98094307,116.3291988,12:00.0,11/16/2008,14:12:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
13:00.0,39.98103203,116.3292613,13:00.0,11/16/2008,14:13:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
14:00.0,39.98122633,116.3292836,14:00.0,11/16/2008,14:14:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
15:00.0,39.98118863,116.3292802,15:00.0,11/16/2008,14:15:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
16:00.0,39.9812394,116.329284,16:00.0,11/16/2008,14:16:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
17:00.0,39.98117137,116.3292477,17:00.0,11/16/2008,14:17:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
18:00.0,39.98104167,116.3292415,18:00.0,11/16/2008,14:18:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
19:00.0,39.98093937,116.3292076,19:00.0,11/16/2008,14:19:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
20:00.0,39.9809401,116.3292002,20:00.0,11/16/2008,14:20:00,14,6Sunday,1,183,39.98102943,116.3292508,-2,-1,-1,-1
